ENSG00000238009.6
ENSG00000166503.8
ENSG00000073417.14
ENSG00000161980.5
ENSG00000131165.14
ENSG00000260528.4
ENSG00000261172.1
ENSG00000262370.5
ENSG00000103512.14
ENSG00000178952.10
ENSG00000273724.1
ENSG00000179965.11
ENSG00000179918.18
ENSG00000140678.16
ENSG00000156886.11
ENSG00000087258.14
ENSG00000159792.9
ENSG00000259768.5
ENSG00000140839.11
ENSG00000140943.16
ENSG00000140941.12
ENSG00000261253.2
ENSG00000267472.1
ENSG00000108523.15
ENSG00000178789.8
ENSG00000267123.5
ENSG00000169696.15
ENSG00000169689.14
ENSG00000169992.9
ENSG00000129245.11
ENSG00000178999.12
ENSG00000141506.13
ENSG00000276085.1
ENSG00000276023.4
ENSG00000262823.1
ENSG00000161381.13
ENSG00000131748.15
ENSG00000279199.1
ENSG00000188895.11
ENSG00000173801.16
ENSG00000141698.16
ENSG00000108797.11
ENSG00000125319.14
ENSG00000177369.8
ENSG00000005882.11
ENSG00000005381.7
ENSG00000101695.8
ENSG00000242550.5
ENSG00000267751.5
ENSG00000196415.9
ENSG00000279095.1
ENSG00000007047.14
ENSG00000141873.10
ENSG00000172009.14
ENSG00000104964.14
ENSG00000125912.10
ENSG00000186111.9
ENSG00000105289.14
ENSG00000011132.11
ENSG00000178980.14
ENSG00000199631.1
ENSG00000105472.12
ENSG00000168995.13
ENSG00000105383.14
ENSG00000105374.9
ENSG00000242779.6
ENSG00000167618.9
ENSG00000242473.1
ENSG00000264257.1
ENSG00000167633.18
ENSG00000125503.12
ENSG00000133247.13
ENSG00000196724.12
ENSG00000125656.8
ENSG00000275234.1
ENSG00000229833.9
ENSG00000129355.6
ENSG00000267174.5
ENSG00000072071.16
ENSG00000181588.16
ENSG00000133275.15
ENSG00000178297.12
ENSG00000105639.18
ENSG00000096996.15
ENSG00000130511.15
ENSG00000105700.10
ENSG00000089639.10
ENSG00000105186.15
ENSG00000197863.8
ENSG00000268262.1
ENSG00000275395.4
ENSG00000130758.7
ENSG00000272396.1
ENSG00000115415.18
ENSG00000173559.12
ENSG00000119041.10
ENSG00000226124.6
ENSG00000115137.11
ENSG00000084710.13
ENSG00000084764.10
ENSG00000018280.16
ENSG00000144580.13
ENSG00000169047.5
ENSG00000222020.2
ENSG00000115687.13
ENSG00000229692.3
ENSG00000282828.1
ENSG00000115484.14
ENSG00000115507.9
ENSG00000159399.9
ENSG00000246575.2
ENSG00000115459.17
ENSG00000253497.1
ENSG00000224041.3
ENSG00000135951.14
ENSG00000172985.10
ENSG00000271590.1
ENSG00000153214.9
ENSG00000169607.12
ENSG00000144230.16
ENSG00000101361.16
ENSG00000088881.20
ENSG00000185052.11
ENSG00000132669.12
ENSG00000279447.1
ENSG00000125810.9
ENSG00000279164.1
ENSG00000101079.20
ENSG00000101363.12
ENSG00000101413.11
ENSG00000124126.13
ENSG00000277449.1
ENSG00000203999.8
ENSG00000228663.1
ENSG00000254419.1
ENSG00000179242.15
ENSG00000196421.8
ENSG00000171695.10
ENSG00000160179.18
ENSG00000160180.15
ENSG00000159131.16
ENSG00000241837.6
ENSG00000093072.15
ENSG00000159496.14
ENSG00000272787.1
ENSG00000100024.14
ENSG00000180957.17
ENSG00000167065.13
ENSG00000100292.16
ENSG00000100348.9
ENSG00000100353.17
ENSG00000233360.4
ENSG00000226450.2
ENSG00000185651.14
ENSG00000100034.13
ENSG00000130489.14
ENSG00000217442.3
ENSG00000113916.17
ENSG00000280739.2
ENSG00000168374.10
ENSG00000136068.14
ENSG00000172340.14
ENSG00000181458.10
ENSG00000144815.15
ENSG00000183624.13
ENSG00000171109.18
ENSG00000161203.13
ENSG00000170448.11
ENSG00000109272.3
ENSG00000145293.15
ENSG00000118762.7
ENSG00000138698.14
ENSG00000164111.14
ENSG00000250673.2
ENSG00000164142.15
ENSG00000170006.11
ENSG00000186352.8
ENSG00000248477.6
ENSG00000179978.11
ENSG00000164331.9
ENSG00000171617.13
ENSG00000085365.17
ENSG00000243806.1
ENSG00000134986.13
ENSG00000248445.5
ENSG00000133835.14
ENSG00000168916.15
ENSG00000164241.13
ENSG00000154153.13
ENSG00000120318.15
ENSG00000070614.14
ENSG00000198624.12
ENSG00000177556.11
ENSG00000155506.16
ENSG00000113282.13
ENSG00000245812.2
ENSG00000170085.17
ENSG00000169223.14
ENSG00000127022.14
ENSG00000131446.16
ENSG00000112699.10
ENSG00000112799.8
ENSG00000124782.19
ENSG00000198818.9
ENSG00000111802.13
ENSG00000217275.2
ENSG00000124635.8
ENSG00000238024.1
ENSG00000137331.11
ENSG00000204520.12
ENSG00000204516.9
ENSG00000204388.6
ENSG00000204304.11
ENSG00000231389.7
ENSG00000237441.9
ENSG00000180316.12
ENSG00000112167.9
ENSG00000188056.11
ENSG00000137198.9
ENSG00000146085.7
ENSG00000219881.1
ENSG00000119900.7
ENSG00000220267.1
ENSG00000079819.18
ENSG00000079931.14
ENSG00000120253.13
ENSG00000146426.17
ENSG00000282572.2
ENSG00000177706.8
ENSG00000237181.1
ENSG00000155093.17
ENSG00000122591.11
ENSG00000005020.12
ENSG00000105991.7
ENSG00000240583.11
ENSG00000228668.1
ENSG00000211698.2
ENSG00000259826.1
ENSG00000136197.12
ENSG00000205578.5
ENSG00000176428.5
ENSG00000186704.9
ENSG00000243144.6
ENSG00000136238.17
ENSG00000106330.11
ENSG00000230257.2
ENSG00000161040.16
ENSG00000239569.3
ENSG00000105851.10
ENSG00000135269.17
ENSG00000064419.13
ENSG00000158525.15
ENSG00000282320.1
ENSG00000159763.3
ENSG00000159840.15
ENSG00000170265.11
ENSG00000013374.15
ENSG00000104728.15
ENSG00000036448.9
ENSG00000253981.5
ENSG00000147324.10
ENSG00000173535.13
ENSG00000147457.13
ENSG00000272338.2
ENSG00000172728.15
ENSG00000133874.1
ENSG00000147471.11
ENSG00000169490.16
ENSG00000253250.2
ENSG00000104361.9
ENSG00000164924.17
ENSG00000253328.2
ENSG00000253438.2
ENSG00000164741.14
ENSG00000158106.13
ENSG00000260428.2
ENSG00000213930.11
ENSG00000137070.17
ENSG00000185972.5
ENSG00000136824.18
ENSG00000119411.10
ENSG00000136848.16
ENSG00000160404.17
ENSG00000147883.10
ENSG00000122692.8
ENSG00000107263.18
ENSG00000148288.11
ENSG00000187796.13
ENSG00000159247.13
ENSG00000233013.9
